city,state,house_size,bed,bath,price
Chicago,Illinois,3650.0,4.0,4.0,1029000.0
Chicago,Illinois,900.0,2.0,2.0,197000.0
Chicago,Illinois,960.0,2.0,1.0,249900.0
Chicago,Illinois,900.0,1.0,1.0,111000.0
Chicago,Illinois,1480.0,2.0,2.0,300000.0
Chicago,Illinois,950.0,2.0,1.0,189900.0
Chicago,Illinois,800.0,2.0,1.0,169900.0
Chicago,Illinois,4245.0,5.0,4.0,1365000.0
Chicago,Illinois,2400.0,3.0,2.0,515000.0
Chicago,Illinois,1600.0,3.0,2.0,425000.0
Chicago,Illinois,1700.0,3.0,2.0,430000.0
Chicago,Illinois,,2.0,1.0,174900.0
Chicago,Illinois,1100.0,2.0,1.0,164999.0
Chicago,Illinois,,1.0,1.0,139900.0
Chicago,Illinois,2868.0,3.0,2.0,535000.0
Chicago,Illinois,,2.0,1.0,185000.0
Chicago,Illinois,,5.0,3.0,525000.0
Chicago,Illinois,1400.0,3.0,2.0,479000.0
Chicago,Illinois,1519.0,2.0,2.0,315000.0
Chicago,Illinois,2225.0,4.0,3.0,599900.0
Chicago,Illinois,2020.0,3.0,2.0,499000.0
Chicago,Illinois,1400.0,2.0,1.0,325000.0
Chicago,Illinois,845.0,1.0,1.0,114999.0
Chicago,Illinois,890.0,2.0,1.0,140000.0
Chicago,Illinois,,,1.0,80000.0
Chicago,Illinois,,4.0,3.0,350000.0
Chicago,Illinois,1100.0,2.0,2.0,175000.0
Chicago,Illinois,,2.0,1.0,159900.0
Chicago,Illinois,,2.0,2.0,225000.0
Chicago,Illinois,1467.0,3.0,3.0,440000.0
Chicago,Illinois,,2.0,2.0,349900.0
Chicago,Illinois,1350.0,3.0,2.0,299000.0
Chicago,Illinois,1070.0,3.0,2.0,349000.0
Chicago,Illinois,,2.0,1.0,127000.0
Chicago,Illinois,,6.0,3.0,549000.0
Chicago,Illinois,1257.0,3.0,2.0,289000.0
Chicago,Illinois,1300.0,2.0,2.0,180000.0
Chicago,Illinois,1224.0,4.0,2.0,450000.0
Chicago,Illinois,,3.0,3.0,530000.0
Chicago,Illinois,2800.0,3.0,3.0,549900.0
Chicago,Illinois,,2.0,1.0,189900.0
Chicago,Illinois,1900.0,3.0,2.0,429000.0
Chicago,Illinois,1150.0,2.0,2.0,183995.0
Chicago,Illinois,,1.0,1.0,145000.0
Chicago,Illinois,850.0,1.0,1.0,134500.0
Chicago,Illinois,800.0,1.0,1.0,145000.0
Chicago,Illinois,2783.0,3.0,3.0,435000.0
Chicago,Illinois,2400.0,6.0,4.0,539000.0
Chicago,Illinois,2800.0,4.0,3.0,544000.0
Chicago,Illinois,,,,205000.0
Chicago,Illinois,800.0,2.0,2.0,185000.0
Chicago,Illinois,1200.0,2.0,2.0,249900.0
Chicago,Illinois,1100.0,2.0,2.0,224000.0
Chicago,Illinois,,1.0,2.0,128000.0
Chicago,Illinois,1280.0,3.0,2.0,299000.0
Chicago,Illinois,1260.0,3.0,2.0,427000.0
Chicago,Illinois,1577.0,3.0,3.0,429900.0
Chicago,Illinois,,1.0,1.0,190000.0
Chicago,Illinois,1000.0,2.0,2.0,218900.0
Chicago,Illinois,1121.0,3.0,2.0,305000.0
Chicago,Illinois,,4.0,4.0,649900.0
Chicago,Illinois,1200.0,1.0,1.0,148900.0
Chicago,Illinois,1800.0,3.0,1.0,399000.0
Chicago,Illinois,,2.0,2.0,339900.0
Chicago,Illinois,,2.0,1.0,350000.0
Chicago,Illinois,986.0,1.0,1.0,124900.0
Chicago,Illinois,1000.0,1.0,1.0,199900.0
Chicago,Illinois,2550.0,4.0,2.0,425000.0
Chicago,Illinois,2200.0,3.0,3.0,575000.0
Chicago,Illinois,,1.0,1.0,125000.0
Chicago,Illinois,1200.0,3.0,1.0,189900.0
Chicago,Illinois,,2.0,2.0,325000.0
Chicago,Illinois,1200.0,2.0,1.0,249000.0
Chicago,Illinois,2200.0,3.0,3.0,379000.0
Chicago,Illinois,,3.0,1.0,229000.0
Chicago,Illinois,,2.0,1.0,132900.0
Chicago,Illinois,1367.0,3.0,3.0,469900.0
Chicago,Illinois,2100.0,2.0,2.0,299000.0
Chicago,Illinois,830.0,2.0,2.0,275000.0
Chicago,Illinois,,2.0,2.0,239900.0
Chicago,Illinois,1616.0,2.0,2.0,349000.0
Chicago,Illinois,1000.0,2.0,1.0,325000.0
Chicago,Illinois,1421.0,2.0,2.0,225000.0
Chicago,Illinois,950.0,2.0,1.0,145000.0
Chicago,Illinois,1200.0,2.0,2.0,172900.0
Chicago,Illinois,,2.0,2.0,174900.0
Chicago,Illinois,750.0,1.0,2.0,115000.0
Chicago,Illinois,,6.0,3.0,390000.0
Chicago,Illinois,900.0,2.0,1.0,196000.0
Chicago,Illinois,,4.0,3.0,775000.0
Chicago,Illinois,3250.0,5.0,3.0,535000.0
Chicago,Illinois,,6.0,3.0,469900.0
Chicago,Illinois,1450.0,2.0,2.0,425000.0
Chicago,Illinois,1200.0,3.0,2.0,359000.0
Chicago,Illinois,2650.0,3.0,3.0,629900.0
Chicago,Illinois,800.0,1.0,1.0,122900.0
Chicago,Illinois,,2.0,1.0,170900.0
Chicago,Illinois,,1.0,1.0,92500.0
Chicago,Illinois,1150.0,2.0,2.0,179900.0
Chicago,Illinois,,1.0,1.0,170000.0
Chicago,Illinois,,2.0,2.0,209000.0
Chicago,Illinois,,1.0,1.0,95000.0
Chicago,Illinois,,5.0,2.0,815000.0
Chicago,Illinois,1775.0,2.0,2.0,389900.0
Chicago,Illinois,2200.0,3.0,2.0,499999.0
Chicago,Illinois,975.0,2.0,1.0,135000.0
