,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
1327,Bình Dương,"Thủ Dầu Một, Bình Dương",130.0,100m² - 150m²,23080000.0,3.0,2.0,3000000000.0,1 tỷ - 5 tỷ,0
1328,Bình Dương,"Thủ Dầu Một, Bình Dương",102.2,100m² - 150m²,27400000.0,2.0,2.0,2800000000.0,1 tỷ - 5 tỷ,0
1329,Bình Dương,"Thuận An, Bình Dương",50.0,30m² - 50m²,46000000.0,2.0,2.0,2300000000.0,1 tỷ - 5 tỷ,0
1330,Bình Dương,"Thủ Dầu Một, Bình Dương",80.7,50m² - 100m²,47710000.0,3.0,3.0,3850000000.0,1 tỷ - 5 tỷ,0
1331,Bình Dương,"Bến Cát, Bình Dương",85.0,50m² - 100m²,74120000.0,3.0,4.0,6300000000.0,5 tỷ - 10 tỷ,0
1332,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,38120000.0,4.0,4.0,6100000000.0,5 tỷ - 10 tỷ,2
1333,Bình Dương,"Thủ Dầu Một, Bình Dương",84.0,50m² - 100m²,40360000.0,3.0,2.0,3390000000.0,1 tỷ - 5 tỷ,0
1334,Đồng Nai,"Vĩnh Cửu, Đồng Nai",44.0,30m² - 50m²,13180000.0,2.0,1.0,580000000.0,500 triệu - 1 tỷ,2
1335,Bình Dương,"Thủ Dầu Một, Bình Dương",115.0,100m² - 150m²,36960000.0,3.0,2.0,4250000000.0,1 tỷ - 5 tỷ,0
1336,Đồng Nai,"Biên Hòa, Đồng Nai",300.0,250m² - 350m²,46000000.0,3.0,3.0,13800000000.0,10 tỷ - 20 tỷ,2
1337,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,41250000.0,3.0,3.0,3300000000.0,1 tỷ - 5 tỷ,0
1338,Long An,"Bến Lức, Long An",80.0,50m² - 100m²,37380000.0,3.0,3.0,2990000000.0,1 tỷ - 5 tỷ,1
1339,Đồng Nai,"Biên Hòa, Đồng Nai",302.0,250m² - 350m²,29140000.0,2.0,1.0,8800000000.0,5 tỷ - 10 tỷ,2
1340,Bình Dương,"Thủ Dầu Một, Bình Dương",82.5,50m² - 100m²,26060000.0,2.0,1.0,2150000000.0,1 tỷ - 5 tỷ,0
1341,Bình Dương,"Bến Cát, Bình Dương",70.0,50m² - 100m²,25710000.0,2.0,2.0,1800000000.0,1 tỷ - 5 tỷ,0
1342,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,42500000.0,2.0,2.0,2550000000.0,1 tỷ - 5 tỷ,0
1343,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,36440000.0,4.0,4.0,3280000000.0,1 tỷ - 5 tỷ,0
1344,Bình Dương,"Thủ Dầu Một, Bình Dương",50.0,30m² - 50m²,26000000.0,2.0,1.0,1300000000.0,1 tỷ - 5 tỷ,0
1345,Bình Dương,"Thủ Dầu Một, Bình Dương",67.4,50m² - 100m²,57860000.0,2.0,2.0,3900000000.0,1 tỷ - 5 tỷ,0
1346,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,24440000.0,2.0,2.0,2200000000.0,1 tỷ - 5 tỷ,0
1347,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,38120000.0,4.0,3.0,6100000000.0,5 tỷ - 10 tỷ,2
1348,Long An,"Cần Giuộc, Long An",90.0,50m² - 100m²,15000000.0,2.0,1.0,1350000000.0,1 tỷ - 5 tỷ,1
1349,Bình Dương,"Thủ Dầu Một, Bình Dương",119.5,100m² - 150m²,79500000.0,4.0,4.0,9500000000.0,5 tỷ - 10 tỷ,0
1350,Bình Dương,"Thủ Dầu Một, Bình Dương",120.0,100m² - 150m²,79170000.0,4.0,4.0,9500000000.0,5 tỷ - 10 tỷ,0
1351,Đồng Nai,"Long Thành, Đồng Nai",250.0,150m² - 250m²,22400000.0,3.0,3.0,5600000000.0,5 tỷ - 10 tỷ,2
1352,Đồng Nai,"Long Thành, Đồng Nai",396.4,350m² - 500m²,17410000.0,2.0,1.0,6900000000.0,5 tỷ - 10 tỷ,2
1353,Đồng Nai,"Long Thành, Đồng Nai",243.0,150m² - 250m²,15230000.0,2.0,1.0,3700000000.0,1 tỷ - 5 tỷ,2
1354,Bình Dương,"Thủ Dầu Một, Bình Dương",220.0,150m² - 250m²,68180000.0,4.0,3.0,15000000000.0,10 tỷ - 20 tỷ,0
1355,Bình Dương,"Dĩ An, Bình Dương",542.0,Trên 500m²,70110000.0,5.0,6.0,38000000000.0,20 tỷ - 40 tỷ,0
1356,Bình Dương,"Dĩ An, Bình Dương",81.0,50m² - 100m²,86420000.0,3.0,4.0,7000000000.0,5 tỷ - 10 tỷ,0
1357,Bình Dương,"Bàu Bàng, Bình Dương",75.0,50m² - 100m²,18670000.0,3.0,4.0,1400000000.0,1 tỷ - 5 tỷ,0
1358,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,44620000.0,2.0,3.0,2900000000.0,1 tỷ - 5 tỷ,0
1359,Đồng Nai,"Biên Hòa, Đồng Nai",73.0,50m² - 100m²,43840000.0,4.0,3.0,3200000000.0,1 tỷ - 5 tỷ,2
1360,Long An,"Thủ Thừa, Long An",500.0,350m² - 500m²,35000000.0,6.0,3.0,17500000000.0,10 tỷ - 20 tỷ,1
1361,Long An,"Tân An, Long An",90.0,50m² - 100m²,138890000.0,5.0,5.0,12500000000.0,10 tỷ - 20 tỷ,1
1362,Long An,"Đức Hòa, Long An",100.0,50m² - 100m²,12500000.0,2.0,1.0,1250000000.0,1 tỷ - 5 tỷ,1
1363,Bình Dương,"Thuận An, Bình Dương",72.0,50m² - 100m²,30560000.0,2.0,2.0,2200000000.0,1 tỷ - 5 tỷ,0
1364,Bình Dương,"Thuận An, Bình Dương",75.0,50m² - 100m²,34670000.0,4.0,3.0,2600000000.0,1 tỷ - 5 tỷ,0
1365,Long An,"Cần Đước, Long An",107.9,100m² - 150m²,16680000.0,3.0,2.0,1800000000.0,1 tỷ - 5 tỷ,1
1366,Đồng Nai,"Biên Hòa, Đồng Nai",125.0,100m² - 150m²,30400000.0,1.0,1.0,3800000000.0,1 tỷ - 5 tỷ,2
1367,Bình Dương,"Dĩ An, Bình Dương",60.3,50m² - 100m²,42290000.0,2.0,2.0,2550000000.0,1 tỷ - 5 tỷ,0
1368,Đồng Nai,"Biên Hòa, Đồng Nai",85.0,50m² - 100m²,47060000.0,13.0,13.0,4000000000.0,1 tỷ - 5 tỷ,2
1369,Đồng Nai,"Biên Hòa, Đồng Nai",76.0,50m² - 100m²,21050000.0,2.0,1.0,1600000000.0,1 tỷ - 5 tỷ,2
1370,Đồng Nai,"Biên Hòa, Đồng Nai",148.0,100m² - 150m²,26350000.0,3.0,2.0,3900000000.0,1 tỷ - 5 tỷ,2
1371,Bình Dương,"Dĩ An, Bình Dương",95.4,50m² - 100m²,93290000.0,2.0,2.0,8900000000.0,5 tỷ - 10 tỷ,0
1372,Đồng Nai,"Biên Hòa, Đồng Nai",78.0,50m² - 100m²,88460000.0,1.0,1.0,6900000000.0,5 tỷ - 10 tỷ,2
1373,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,35560000.0,4.0,3.0,3200000000.0,1 tỷ - 5 tỷ,1
1374,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,32920000.0,3.0,3.0,3290000000.0,1 tỷ - 5 tỷ,0
1375,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,35000000.0,4.0,5.0,3500000000.0,1 tỷ - 5 tỷ,0
1376,Đồng Nai,"Vĩnh Cửu, Đồng Nai",90.0,50m² - 100m²,25560000.0,3.0,2.0,2300000000.0,1 tỷ - 5 tỷ,2
1377,Bình Dương,"Dĩ An, Bình Dương",82.0,50m² - 100m²,54880000.0,3.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
1378,Đồng Nai,"Biên Hòa, Đồng Nai",99.0,50m² - 100m²,17170000.0,3.0,2.0,1700000000.0,1 tỷ - 5 tỷ,2
1379,Bình Dương,"Dĩ An, Bình Dương",410.0,350m² - 500m²,40240000.0,10.0,10.0,16500000000.0,10 tỷ - 20 tỷ,0
1380,Bình Dương,"Thuận An, Bình Dương",130.0,100m² - 150m²,24620000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
1381,Bình Dương,"Thủ Dầu Một, Bình Dương",277.5,250m² - 350m²,50090000.0,4.0,4.0,13900000000.0,10 tỷ - 20 tỷ,0
1382,Bình Dương,"Tân Uyên, Bình Dương",82.0,50m² - 100m²,31100000.0,2.0,2.0,2550000000.0,1 tỷ - 5 tỷ,0
1383,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,41110000.0,4.0,3.0,3700000000.0,1 tỷ - 5 tỷ,1
1384,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,65000000.0,4.0,3.0,6500000000.0,5 tỷ - 10 tỷ,0
1385,Đồng Nai,"Biên Hòa, Đồng Nai",105.0,100m² - 150m²,84760000.0,2.0,1.0,8900000000.0,5 tỷ - 10 tỷ,2
1386,Bình Dương,"Thuận An, Bình Dương",297.2,250m² - 350m²,18510000.0,4.0,2.0,5500000000.0,5 tỷ - 10 tỷ,0
1387,Đồng Nai,"Vĩnh Cửu, Đồng Nai",440.0,350m² - 500m²,9660000.0,3.0,2.0,4250000000.0,1 tỷ - 5 tỷ,2
1388,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,29000000.0,4.0,4.0,2900000000.0,1 tỷ - 5 tỷ,0
1389,Đồng Nai,"Biên Hòa, Đồng Nai",84.5,50m² - 100m²,44970000.0,3.0,2.0,3800000000.0,1 tỷ - 5 tỷ,2
1390,Bình Dương,"Thuận An, Bình Dương",70.0,50m² - 100m²,27860000.0,4.0,3.0,1950000000.0,1 tỷ - 5 tỷ,0
1391,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,23890000.0,3.0,2.0,2150000000.0,1 tỷ - 5 tỷ,2
1392,Bình Dương,"Thủ Dầu Một, Bình Dương",245.0,150m² - 250m²,75510000.0,5.0,4.0,18500000000.0,10 tỷ - 20 tỷ,0
1393,Đồng Nai,"Vĩnh Cửu, Đồng Nai",72.0,50m² - 100m²,24720000.0,3.0,1.0,1780000000.0,1 tỷ - 5 tỷ,2
1394,Bình Dương,"Thuận An, Bình Dương",67.5,50m² - 100m²,31110000.0,4.0,4.0,2100000000.0,1 tỷ - 5 tỷ,0
1395,Bình Dương,"Thuận An, Bình Dương",76.0,50m² - 100m²,61840000.0,4.0,4.0,4700000000.0,1 tỷ - 5 tỷ,0
1396,Bình Dương,"Bàu Bàng, Bình Dương",150.0,100m² - 150m²,11330000.0,5.0,5.0,1700000000.0,1 tỷ - 5 tỷ,0
1397,Long An,"Đức Hòa, Long An",75.0,50m² - 100m²,16000000.0,2.0,1.0,1200000000.0,1 tỷ - 5 tỷ,1
1398,Long An,"Bến Lức, Long An",300.0,250m² - 350m²,50000000.0,5.0,6.0,15000000000.0,10 tỷ - 20 tỷ,1
1399,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,30000000.0,3.0,3.0,3000000000.0,1 tỷ - 5 tỷ,0
1400,Bình Dương,"Thuận An, Bình Dương",300.0,250m² - 350m²,36670000.0,4.0,3.0,11000000000.0,10 tỷ - 20 tỷ,0
1401,Đồng Nai,"Vĩnh Cửu, Đồng Nai",112.3,100m² - 150m²,11820000.0,3.0,1.0,1330000000.0,1 tỷ - 5 tỷ,2
1402,Bình Dương,"Dĩ An, Bình Dương",61.0,50m² - 100m²,52300000.0,2.0,2.0,3190000000.0,1 tỷ - 5 tỷ,0
1403,Đồng Nai,"Trảng Bom, Đồng Nai",145.0,100m² - 150m²,16550000.0,4.0,2.0,2400000000.0,1 tỷ - 5 tỷ,2
1404,Bình Dương,"Thủ Dầu Một, Bình Dương",93.6,50m² - 100m²,74790000.0,6.0,7.0,7000000000.0,5 tỷ - 10 tỷ,0
1405,Bình Dương,"Dĩ An, Bình Dương",112.0,100m² - 150m²,40180000.0,3.0,2.0,4500000000.0,1 tỷ - 5 tỷ,0
1406,Đồng Nai,"Biên Hòa, Đồng Nai",56.0,50m² - 100m²,64290000.00000001,1.0,1.0,3600000000.0,1 tỷ - 5 tỷ,2
1407,Bình Dương,"Dĩ An, Bình Dương",72.0,50m² - 100m²,61110000.0,4.0,4.0,4400000000.0,1 tỷ - 5 tỷ,0
1408,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,45000000.0,2.0,2.0,2700000000.0,1 tỷ - 5 tỷ,0
1409,Đồng Nai,"Nhơn Trạch, Đồng Nai",200.0,150m² - 250m²,75000000.0,3.0,3.0,15000000000.0,10 tỷ - 20 tỷ,2
1410,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,83330000.0,4.0,4.0,5000000000.0,1 tỷ - 5 tỷ,0
1411,Đồng Nai,"Long Thành, Đồng Nai",210.2,150m² - 250m²,17600000.0,1.0,1.0,3700000000.0,1 tỷ - 5 tỷ,2
1412,Bình Dương,"Phú Giáo, Bình Dương",339.0,250m² - 350m²,6200000.0,2.0,2.0,2100000000.0,1 tỷ - 5 tỷ,0
1413,Đồng Nai,"Biên Hòa, Đồng Nai",73.0,50m² - 100m²,38360000.0,3.0,2.0,2800000000.0,1 tỷ - 5 tỷ,2
1414,Bình Dương,"Bến Cát, Bình Dương",80.0,50m² - 100m²,21120000.0,2.0,2.0,1690000000.0,1 tỷ - 5 tỷ,0
1415,Bình Dương,"Bến Cát, Bình Dương",250.0,150m² - 250m²,20160000.0,5.0,4.0,5040000000.0,5 tỷ - 10 tỷ,0
1416,Bình Dương,"Thuận An, Bình Dương",67.5,50m² - 100m²,54070000.0,4.0,4.0,3650000000.0,1 tỷ - 5 tỷ,0
1417,Long An,"Đức Hòa, Long An",85.0,50m² - 100m²,21060000.0,2.0,2.0,1790000000.0,1 tỷ - 5 tỷ,1
1418,Long An,"Đức Hòa, Long An",56.0,50m² - 100m²,20540000.0,2.0,2.0,1150000000.0,1 tỷ - 5 tỷ,1
1419,Long An,"Đức Hòa, Long An",48.0,30m² - 50m²,53960000.0,5.0,3.0,2590000000.0,1 tỷ - 5 tỷ,1
1420,Đồng Nai,"Biên Hòa, Đồng Nai",375.0,350m² - 500m²,50670000.0,5.0,5.0,19000000000.0,10 tỷ - 20 tỷ,2
1421,Đồng Nai,"Nhơn Trạch, Đồng Nai",630.0,Trên 500m²,87300000.0,4.0,4.0,55000000000.0,40 tỷ - 60 tỷ,2
1422,Bình Dương,"Tân Uyên, Bình Dương",104.6,100m² - 150m²,23900000.0,5.0,5.0,2500000000.0,1 tỷ - 5 tỷ,0
1423,Bình Dương,"Thủ Dầu Một, Bình Dương",136.7,100m² - 150m²,103280000.0,4.0,4.0,14120000000.0,10 tỷ - 20 tỷ,0
1424,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,29970000.0,3.0,3.0,3000000000.0,1 tỷ - 5 tỷ,0
1425,Bình Dương,"Dĩ An, Bình Dương",119.5,100m² - 150m²,117160000.0,4.0,3.0,14000000000.0,10 tỷ - 20 tỷ,0
1426,Đồng Nai,"Long Khánh, Đồng Nai",100.0,50m² - 100m²,38000000.0,3.0,2.0,3800000000.0,1 tỷ - 5 tỷ,2
1427,Bình Dương,"Dĩ An, Bình Dương",62.4,50m² - 100m²,35240000.0,2.0,1.0,2200000000.0,1 tỷ - 5 tỷ,0
1428,Bình Dương,"Dĩ An, Bình Dương",45.0,30m² - 50m²,30000000.0,2.0,2.0,1350000000.0,1 tỷ - 5 tỷ,0
1429,Bình Dương,"Dĩ An, Bình Dương",97.6,50m² - 100m²,27150000.0,3.0,3.0,2650000000.0,1 tỷ - 5 tỷ,0
1430,Đồng Nai,"Nhơn Trạch, Đồng Nai",520.0,Trên 500m²,96150000.0,4.0,4.0,50000000000.0,40 tỷ - 60 tỷ,2
1431,Bình Dương,"Thủ Dầu Một, Bình Dương",114.0,100m² - 150m²,87720000.0,5.0,5.0,10000000000.0,5 tỷ - 10 tỷ,0
1432,Đồng Nai,"Nhơn Trạch, Đồng Nai",199.0,150m² - 250m²,77890000.0,3.0,3.0,15500000000.0,10 tỷ - 20 tỷ,2
1433,Bình Dương,"Thuận An, Bình Dương",62.0,50m² - 100m²,37100000.0,2.0,2.0,2300000000.0,1 tỷ - 5 tỷ,0
1434,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,52500000.0,3.0,2.0,3150000000.0,1 tỷ - 5 tỷ,0
1435,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,40620000.0,4.0,3.0,6500000000.0,5 tỷ - 10 tỷ,2
1436,Bình Dương,"Thuận An, Bình Dương",43.0,30m² - 50m²,47670000.0,2.0,2.0,2049999999.9999998,1 tỷ - 5 tỷ,0
1437,Bình Dương,"Thuận An, Bình Dương",300.0,250m² - 350m²,28670000.0,14.0,14.0,8600000000.0,5 tỷ - 10 tỷ,0
1438,Đồng Nai,"Biên Hòa, Đồng Nai",93.0,50m² - 100m²,30110000.0,3.0,2.0,2800000000.0,1 tỷ - 5 tỷ,2
1439,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,31110000.0,3.0,2.0,2800000000.0,1 tỷ - 5 tỷ,2
1440,Long An,"Bến Lức, Long An",225.0,150m² - 250m²,44630000.0,4.0,4.0,10040000000.0,10 tỷ - 20 tỷ,1
1441,Bình Dương,"Thuận An, Bình Dương",62.5,50m² - 100m²,40000000.0,2.0,2.0,2500000000.0,1 tỷ - 5 tỷ,0
1442,Đồng Nai,"Trảng Bom, Đồng Nai",220.0,150m² - 250m²,32729999.999999996,3.0,3.0,7200000000.0,5 tỷ - 10 tỷ,2
1443,Bình Dương,"Bến Cát, Bình Dương",100.0,50m² - 100m²,22900000.0,4.0,3.0,2290000000.0,1 tỷ - 5 tỷ,0
1444,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,27500000.0,2.0,1.0,2750000000.0,1 tỷ - 5 tỷ,2
1445,Đồng Nai,"Biên Hòa, Đồng Nai",72.0,50m² - 100m²,24310000.0,3.0,2.0,1750000000.0,1 tỷ - 5 tỷ,2
1446,Đồng Nai,"Trảng Bom, Đồng Nai",220.0,150m² - 250m²,32729999.999999996,3.0,3.0,7200000000.0,5 tỷ - 10 tỷ,2
1447,Bình Dương,"Thuận An, Bình Dương",112.0,100m² - 150m²,29460000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
1448,Bình Dương,"Dĩ An, Bình Dương",365.0,350m² - 500m²,39730000.0,25.0,25.0,14500000000.0,10 tỷ - 20 tỷ,0
1449,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
1450,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,41250000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
1451,Bình Dương,"Thuận An, Bình Dương",82.0,50m² - 100m²,40240000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
1452,Đồng Nai,"Nhơn Trạch, Đồng Nai",540.0,Trên 500m²,83330000.0,4.0,3.0,45000000000.0,40 tỷ - 60 tỷ,2
1453,Bình Dương,"Thủ Dầu Một, Bình Dương",85.0,50m² - 100m²,42940000.0,1.0,1.0,3650000000.0,1 tỷ - 5 tỷ,0
1454,Đồng Nai,"Nhơn Trạch, Đồng Nai",411.0,350m² - 500m²,69340000.0,4.0,4.0,28500000000.0,20 tỷ - 40 tỷ,2
1455,Bình Dương,"Thủ Dầu Một, Bình Dương",80.0,50m² - 100m²,48750000.0,3.0,3.0,3900000000.0,1 tỷ - 5 tỷ,0
1456,Bình Dương,"Dĩ An, Bình Dương",90.0,50m² - 100m²,51100000.0,3.0,4.0,4600000000.0,1 tỷ - 5 tỷ,0
1457,Bình Dương,"Dĩ An, Bình Dương",62.0,50m² - 100m²,35480000.0,2.0,1.0,2200000000.0,1 tỷ - 5 tỷ,0
1458,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,39000000.0,3.0,2.0,3900000000.0,1 tỷ - 5 tỷ,0
1459,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,43750000.0,4.0,4.0,3500000000.0,1 tỷ - 5 tỷ,0
1460,Đồng Nai,"Nhơn Trạch, Đồng Nai",144.5,100m² - 150m²,34600000.0,3.0,4.0,5000000000.0,1 tỷ - 5 tỷ,2
1461,Đồng Nai,"Biên Hòa, Đồng Nai",740.0,Trên 500m²,43240000.0,4.0,3.0,32000000000.0,20 tỷ - 40 tỷ,2
1462,Đồng Nai,"Biên Hòa, Đồng Nai",510.0,Trên 500m²,26670000.0,4.0,4.0,13600000000.0,10 tỷ - 20 tỷ,2
1463,Bình Dương,"Thủ Dầu Một, Bình Dương",122.0,100m² - 150m²,66220000.0,2.0,2.0,8080000000.0,5 tỷ - 10 tỷ,0
1464,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,40940000.0,3.0,3.0,6550000000.0,5 tỷ - 10 tỷ,2
1465,Long An,"Thủ Thừa, Long An",1000.0,Trên 500m²,2800000.0,2.0,2.0,2800000000.0,1 tỷ - 5 tỷ,1
1466,Bình Dương,"Thủ Dầu Một, Bình Dương",125.0,100m² - 150m²,28000000.0,2.0,1.0,3500000000.0,1 tỷ - 5 tỷ,0
1467,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,65000000.0,3.0,3.0,6500000000.0,5 tỷ - 10 tỷ,0
1468,Bình Dương,"Thủ Dầu Một, Bình Dương",105.0,100m² - 150m²,35240000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,0
1469,Đồng Nai,"Biên Hòa, Đồng Nai",72.0,50m² - 100m²,17920000.0,2.0,1.0,1290000000.0,1 tỷ - 5 tỷ,2
1470,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,38460000.0,4.0,3.0,2500000000.0,1 tỷ - 5 tỷ,0
1471,Đồng Nai,"Biên Hòa, Đồng Nai",62.0,50m² - 100m²,44360000.0,2.0,2.0,2750000000.0,1 tỷ - 5 tỷ,2
1472,Bình Dương,"Thuận An, Bình Dương",63.2,50m² - 100m²,53800000.0,3.0,3.0,3400000000.0,1 tỷ - 5 tỷ,0
1473,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,61670000.0,4.0,4.0,3700000000.0,1 tỷ - 5 tỷ,0
1474,Bình Dương,"Dĩ An, Bình Dương",61.0,50m² - 100m²,52300000.0,2.0,2.0,3190000000.0,1 tỷ - 5 tỷ,0
1475,Đồng Nai,"Nhơn Trạch, Đồng Nai",66.0,50m² - 100m²,25760000.0,1.0,1.0,1700000000.0,1 tỷ - 5 tỷ,2
1476,Long An,"Cần Giuộc, Long An",48.0,30m² - 50m²,50000000.0,4.0,3.0,2400000000.0,1 tỷ - 5 tỷ,1
1477,Đồng Nai,"Vĩnh Cửu, Đồng Nai",75.0,50m² - 100m²,23330000.0,2.0,1.0,1750000000.0,1 tỷ - 5 tỷ,2
1478,Đồng Nai,"Vĩnh Cửu, Đồng Nai",75.0,50m² - 100m²,24800000.0,3.0,2.0,1860000000.0,1 tỷ - 5 tỷ,2
1479,Bình Dương,"Bến Cát, Bình Dương",60.0,50m² - 100m²,23330000.0,2.0,2.0,1400000000.0,1 tỷ - 5 tỷ,0
1480,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,38120000.0,4.0,4.0,6100000000.0,5 tỷ - 10 tỷ,2
1481,Bình Dương,"Thuận An, Bình Dương",140.0,100m² - 150m²,52710000.0,5.0,4.0,7380000000.0,5 tỷ - 10 tỷ,0
1482,Bình Dương,"Dĩ An, Bình Dương",75.0,50m² - 100m²,36530000.0,2.0,2.0,2740000000.0,1 tỷ - 5 tỷ,0
1483,Bình Dương,"Thuận An, Bình Dương",106.0,100m² - 150m²,34340000.0,2.0,2.0,3640000000.0,1 tỷ - 5 tỷ,0
1484,Bình Dương,"Thuận An, Bình Dương",70.0,50m² - 100m²,60000000.0,9.0,10.0,4200000000.0,1 tỷ - 5 tỷ,0
1485,Bình Dương,"Thủ Dầu Một, Bình Dương",136.0,100m² - 150m²,32350000.0,4.0,4.0,4400000000.0,1 tỷ - 5 tỷ,0
1486,Bình Dương,"Tân Uyên, Bình Dương",80.0,50m² - 100m²,38750000.0,3.0,3.0,3100000000.0,1 tỷ - 5 tỷ,0
1487,Bình Dương,"Thuận An, Bình Dương",92.5,50m² - 100m²,34600000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
1488,Đồng Nai,"Vĩnh Cửu, Đồng Nai",440.0,350m² - 500m²,9660000.0,2.0,2.0,4250000000.0,1 tỷ - 5 tỷ,2
1489,Đồng Nai,"Biên Hòa, Đồng Nai",205.0,150m² - 250m²,53660000.0,7.0,5.0,11000000000.0,10 tỷ - 20 tỷ,2
1490,Bình Dương,"Thủ Dầu Một, Bình Dương",48.0,30m² - 50m²,14170000.0,1.0,1.0,680000000.0,500 triệu - 1 tỷ,0
1491,Long An,"Đức Hòa, Long An",100.0,50m² - 100m²,23000000.0,3.0,3.0,2300000000.0,1 tỷ - 5 tỷ,1
1492,Long An,"Đức Hòa, Long An",75.0,50m² - 100m²,34000000.0,3.0,3.0,2550000000.0,1 tỷ - 5 tỷ,1
1493,Bình Dương,"Thủ Dầu Một, Bình Dương",115.0,100m² - 150m²,36960000.0,3.0,2.0,4250000000.0,1 tỷ - 5 tỷ,0
1494,Bình Dương,"Thuận An, Bình Dương",70.0,50m² - 100m²,47140000.0,3.0,3.0,3300000000.0,1 tỷ - 5 tỷ,0
1495,Bình Dương,"Dĩ An, Bình Dương",113.0,100m² - 150m²,39650000.0,3.0,3.0,4480000000.0,1 tỷ - 5 tỷ,0
1496,Bình Dương,"Bến Cát, Bình Dương",150.0,100m² - 150m²,14530000.0,3.0,2.0,2180000000.0,1 tỷ - 5 tỷ,0
1497,Bình Dương,"Bến Cát, Bình Dương",150.0,100m² - 150m²,14530000.0,3.0,2.0,2180000000.0,1 tỷ - 5 tỷ,0
1498,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,69000000.0,4.0,4.0,6900000000.0,5 tỷ - 10 tỷ,0
1499,Bình Dương,"Dĩ An, Bình Dương",75.0,50m² - 100m²,280000000.0,4.0,3.0,21000000000.0,20 tỷ - 40 tỷ,0
1500,Bình Dương,"Thủ Dầu Một, Bình Dương",105.8,100m² - 150m²,42530000.0,3.0,3.0,4500000000.0,1 tỷ - 5 tỷ,0
1501,Bình Dương,"Dĩ An, Bình Dương",71.0,50m² - 100m²,44930000.0,3.0,2.0,3190000000.0,1 tỷ - 5 tỷ,0
1502,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,35500000.0,3.0,2.0,3550000000.0,1 tỷ - 5 tỷ,2
1503,Bình Dương,"Dĩ An, Bình Dương",45.0,30m² - 50m²,30670000.0,3.0,2.0,1380000000.0,1 tỷ - 5 tỷ,0
1504,Bình Dương,"Dĩ An, Bình Dương",131.0,100m² - 150m²,44280000.0,4.0,3.0,5800000000.0,5 tỷ - 10 tỷ,0
1505,Bình Dương,"Dĩ An, Bình Dương",62.4,50m² - 100m²,35240000.0,2.0,2.0,2200000000.0,1 tỷ - 5 tỷ,0
1506,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,64170000.0,3.0,3.0,3850000000.0,1 tỷ - 5 tỷ,0
1507,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,78330000.0,3.0,3.0,4700000000.0,1 tỷ - 5 tỷ,0
